game_id,drive_number,field_pos,time_remaining,is_half_one,is_half_two,UTM,score_differential,pos_team TOL,def_time TOL,result,yds_gained / 10,actual_yds_gained,field_goal_attempt,field_goal_distance
2010010314 - 43876,14,82,1330,0,1,0,4,3,3,fourth_down,1,16,0,NA
2010010314 - 43883,15,68,1150,0,1,0,-4,3,3,turnover,NA,NA,0,NA
2010010314 - 43887,16,51,1017,0,1,0,4,3,3,fourth_down,0,9,0,NA
2010010314 - 43891,17,86,907,0,1,0,-4,3,3,fourth_down,5,59,1,45
2010010314 - 43901,18,76,721,0,1,0,1,3,3,fourth_down,6,69,1,25
2010010314 - 43918,19,58,265,0,1,0,-4,3,2,touchdown,NA,NA,0,NA
2010010314 - 43936,20,78,29,0,1,1,-3,0,2,fourth_down,0,0,0,NA
2010010314 - 43940,21,21,4,0,1,1,3,2,0,end_of_half,NA,NA,0,NA
2010010313 - 43943,1,80,1795,1,0,0,0,3,3,fourth_down,2,26,0,NA
2010010313 - 43952,2,80,1555,1,0,0,0,3,3,fourth_down,0,8,0,NA
2010010313 - 43958,3,78,1437,1,0,0,0,3,3,fourth_down,0,5,0,NA
2010010313 - 43962,4,74,1325,1,0,0,0,3,3,touchdown,NA,NA,0,NA
2010010313 - 43973,5,80,1122,1,0,0,-7,2,3,fourth_down,6,61,1,37
2010010313 - 43987,6,70,883,1,0,0,-4,1,3,fourth_down,1,17,0,NA
2010010313 - 43998,7,82,549,1,0,0,-4,1,3,fourth_down,3,32,0,NA
2010010313 - 44007,8,95,267,1,0,0,4,3,1,touchdown,NA,NA,0,NA
2010010313 - 44011,9,79,229,1,0,0,-11,1,3,touchdown,NA,NA,0,NA
2010010313 - 44024,10,43,37,1,0,1,4,3,1,fourth_down,2,24,1,-37
2010010313 - 44032,11,69,1795,0,1,0,4,3,3,fourth_down,0,6,0,NA
2010010313 - 44036,12,90,1704,0,1,0,-4,3,3,fourth_down,2,28,0,NA
2010010313 - 44042,13,80,1498,0,1,0,4,3,3,fourth_down,0,-5,0,NA
2010010313 - 44046,14,52,1407,0,1,0,-4,3,3,fourth_down,3,31,1,39
2010010313 - 44058,15,66,1138,0,1,0,1,3,2,fourth_down,0,-1,0,NA
2010010313 - 44062,16,73,1047,0,1,0,-1,2,3,turnover,NA,NA,0,NA
2010010313 - 44066,17,22,917,0,1,0,1,3,2,touchdown,NA,NA,0,NA
2010010313 - 44074,18,80,796,0,1,0,-8,2,3,turnover,NA,NA,0,NA
2010010313 - 44082,19,77,572,0,1,0,8,2,2,fourth_down,4,44,1,-51
2010010313 - 44082,19,77,572,0,1,0,8,2,2,fourth_down,1,17,0,NA
2010010313 - 44098,20,91,174,0,1,0,8,2,2,end_of_half,NA,NA,0,NA
2010010303 - 44109,1,80,1799,1,0,0,0,3,3,touchdown,NA,NA,0,NA
2010010303 - 44122,2,80,1535,1,0,0,-7,3,3,fourth_down,0,-2,0,NA
2010010303 - 44126,3,69,1444,1,0,0,7,3,3,turnover,NA,NA,0,NA
2010010303 - 44139,4,86,1015,1,0,0,-7,3,3,fourth_down,4,47,0,NA
2010010303 - 44153,5,90,756,1,0,0,7,3,2,touchdown,NA,NA,0,NA
2010010303 - 44166,6,81,372,1,0,0,-14,2,2,turnover,NA,NA,0,NA
2010010303 - 44170,7,80,279,1,0,0,14,2,2,fourth_down,5,54,1,44
2010010303 - 44180,8,80,64,1,0,1,-17,2,2,end_of_half,NA,NA,0,NA
2010010303 - 44190,9,80,1800,0,1,0,-17,3,3,fourth_down,4,45,1,-53
2010010303 - 44190,9,80,1800,0,1,0,-17,3,3,fourth_down,1,14,0,NA
2010010303 - 44202,10,88,1522,0,1,0,-17,3,3,fourth_down,0,-3,0,NA
2010010303 - 44207,11,52,1441,0,1,0,17,3,3,fourth_down,0,-1,0,NA
2010010303 - 44212,12,80,1378,0,1,0,-17,3,3,fourth_down,0,-2,0,NA
2010010303 - 44216,13,63,1300,0,1,0,17,3,3,touchdown,NA,NA,0,NA
2010010303 - 44220,14,80,1246,0,1,0,-24,3,3,fourth_down,1,16,0,NA
2010010303 - 44226,15,83,1102,0,1,0,24,3,3,fourth_down,7,71,1,-30
2010010303 - 44226,15,83,1102,0,1,0,24,3,3,fourth_down,0,-1,0,NA
2010010303 - 44241,16,82,681,0,1,0,24,3,3,fourth_down,0,-4,0,NA
2010010303 - 44245,17,50,587,0,1,0,-24,3,3,fourth_down,0,0,0,NA
2010010303 - 44249,18,88,527,0,1,0,24,3,3,fourth_down,5,53,0,NA
2010010303 - 44260,19,53,140,0,1,0,-24,2,3,fourth_down,1,10,0,NA
2010010303 - 44267,20,56,97,0,1,1,24,3,2,end_of_half,NA,NA,0,NA
2010010315 - 44272,1,82,1794,1,0,0,0,3,3,touchdown,NA,NA,0,NA
2010010315 - 44287,2,68,1369,1,0,0,-7,3,3,fourth_down,0,-4,0,NA
2010010315 - 44291,3,73,1301,1,0,0,7,3,3,turnover,NA,NA,0,NA
2010010315 - 44293,4,72,1251,1,0,0,-7,3,3,fourth_down,0,7,0,NA
2010010315 - 44297,5,78,1123,1,0,0,7,3,3,fourth_down,0,2,0,NA
2010010315 - 44301,6,74,1032,1,0,0,-7,3,3,fourth_down,3,30,0,NA
2010010315 - 44311,7,95,854,1,0,0,7,2,3,fourth_down,2,20,0,NA
2010010315 - 44316,8,73,719,1,0,0,-7,3,2,touchdown,NA,NA,0,NA
2010010315 - 44323,9,75,573,1,0,0,0,2,3,fourth_down,0,8,0,NA
2010010315 - 44327,10,80,478,1,0,0,0,3,2,fourth_down,4,45,0,NA
2010010315 - 44337,11,86,232,1,0,0,0,2,3,fourth_down,5,57,1,-47
2010010315 - 44337,11,86,232,1,0,0,0,2,3,end_of_half,NA,NA,0,NA
2010010315 - 44357,12,60,1800,0,1,0,0,3,3,fourth_down,4,43,1,35
2010010315 - 44366,13,79,1582,0,1,0,-3,3,3,fourth_down,5,50,1,47
2010010315 - 44381,14,66,1169,0,1,0,0,3,3,fourth_down,2,23,0,NA
2010010315 - 44391,15,93,968,0,1,0,0,3,3,turnover,NA,NA,0,NA
2010010315 - 44393,16,31,925,0,1,0,0,3,3,fourth_down,2,29,1,20
2010010315 - 44405,17,70,743,0,1,0,-3,3,3,fourth_down,1,17,0,NA
2010010315 - 44413,18,88,509,0,1,0,3,3,3,fourth_down,0,2,0,NA
2010010315 - 44417,19,28,419,0,1,0,-3,3,3,touchdown,NA,NA,0,NA
2010010315 - 44425,20,80,273,0,1,0,-4,1,3,fourth_down,5,53,0,NA
2010010315 - 44436,21,78,72,0,1,1,4,3,1,end_of_half,NA,NA,0,NA
2010010308 - 44440,1,72,1795,1,0,0,0,3,3,touchdown,NA,NA,0,NA
2010010308 - 44449,2,68,1546,1,0,0,-7,3,3,fourth_down,0,1,0,NA
2010010308 - 44453,3,76,1480,1,0,0,7,3,3,fourth_down,7,74,1,20
2010010308 - 44480,4,70,802,1,0,0,-10,2,1,fourth_down,0,-3,0,NA
2010010308 - 44485,5,51,742,1,0,0,10,1,1,fourth_down,0,3,0,NA
2010010308 - 44490,6,85,626,1,0,0,-10,1,1,fourth_down,0,5,0,NA
2010010308 - 44497,7,47,525,1,0,0,10,1,1,touchdown,NA,NA,0,NA
2010010308 - 44503,8,80,397,1,0,0,-17,1,1,fourth_down,0,9,0,NA
2010010308 - 44507,9,59,338,1,0,0,17,1,1,touchdown,NA,NA,0,NA
2010010308 - 44521,10,60,30,1,0,1,-24,1,1,turnover,NA,NA,0,NA
2010010308 - 44522,11,15,20,1,0,1,24,1,1,fourth_down,0,-6,1,39
2010010308 - 44529,12,76,1793,0,1,0,-27,3,3,fourth_down,0,2,0,NA
2010010308 - 44533,13,40,1662,0,1,0,27,3,3,fourth_down,1,18,1,40
2010010308 - 44541,14,42,1476,0,1,0,-30,3,3,fourth_down,0,3,0,NA
2010010308 - 44553,15,90,1185,0,1,0,30,3,2,fourth_down,0,4,0,NA
2010010308 - 44558,16,58,1046,0,1,0,-30,2,3,turnover,NA,NA,0,NA
2010010308 - 44565,17,26,887,0,1,0,30,3,2,touchdown,NA,NA,0,NA
2010010308 - 44576,18,61,588,0,1,0,-37,2,3,fourth_down,1,11,0,NA
2010010308 - 44583,19,99,406,0,1,0,37,3,2,fourth_down,2,20,0,NA
2010010308 - 44590,20,24,135,0,1,0,-37,2,3,turnover,NA,NA,0,NA
2010010308 - 44594,21,28,107,0,1,1,37,3,2,end_of_half,NA,NA,0,NA
2010090900 - 3,1,77,1796,1,0,0,0,3,3,touchdown,NA,NA,0,NA
2010090900 - 10,2,80,1676,1,0,0,-7,3,3,fourth_down,0,7,0,NA
2010090900 - 14,3,73,1553,1,0,0,7,3,3,fourth_down,0,0,0,NA
2010090900 - 18,4,70,1456,1,0,0,-7,3,3,fourth_down,1,18,0,NA
2010090900 - 27,5,96,1227,1,0,0,7,3,3,fourth_down,5,56,0,NA
2010090900 - 40,6,89,893,1,0,0,-7,3,2,fourth_down,6,66,1,41
2010090900 - 59,7,68,322,1,0,0,4,1,3,fourth_down,0,-9,0,NA
2010090900 - 65,8,82,229,1,0,0,-4,3,1,turnover,NA,NA,0,NA
2010090900 - 68,9,29,147,1,0,0,4,1,3,fourth_down,0,1,1,-46
2010090900 - 68,9,29,147,1,0,0,4,1,3,touchdown,NA,NA,0,NA
2010090900 - 82,10,74,27,1,0,1,-2,1,1,end_of_half,NA,NA,0,NA
2010090900 - 86,11,81,1797,0,1,0,2,3,3,fourth_down,2,20,0,NA
2010090900 - 91,12,74,1676,0,1,0,-2,3,3,touchdown,NA,NA,0,NA
2010090900 - 105,13,84,1268,0,1,0,-5,3,3,fourth_down,0,1,0,NA
2010090900 - 109,14,69,1202,0,1,0,5,3,3,fourth_down,0,4,0,NA
2010090900 - 113,15,69,1076,0,1,0,-5,3,3,fourth_down,0,-3,0,NA
2010090900 - 117,16,74,992,0,1,0,5,3,3,fourth_down,0,1,0,NA
2010090900 - 123,17,87,919,0,1,0,-5,3,2,fourth_down,0,3,0,NA
2010090900 - 128,18,60,883,0,1,0,5,2,2,fourth_down,4,46,1,-32
2010090900 - 128,18,60,883,0,1,0,5,2,2,fourth_down,1,16,0,NA
2010090900 - 146,19,88,332,0,1,0,5,2,2,end_of_half,NA,NA,0,NA
2010091200 - 162,1,80,1800,1,0,0,0,3,3,fourth_down,3,33,0,NA
2010091200 - 172,2,87,1436,1,0,0,0,3,3,fourth_down,2,23,0,NA
2010091200 - 177,3,70,1315,1,0,0,0,3,3,fourth_down,0,-1,0,NA
2010091200 - 181,4,61,1203,1,0,0,0,3,3,touchdown,NA,NA,0,NA
2010091200 - 190,5,79,1060,1,0,0,-7,3,3,fourth_down,4,49,1,49
2010091200 - 198,6,81,943,1,0,0,4,3,2,fourth_down,4,41,0,NA
2010091200 - 210,7,80,624,1,0,0,-4,2,3,fourth_down,0,1,0,NA
2010091200 - 214,8,63,524,1,0,0,4,3,2,touchdown,NA,NA,0,NA
2010091200 - 222,9,79,324,1,0,0,-11,2,2,turnover,NA,NA,0,NA
2010091200 - 234,10,53,93,1,0,1,11,2,1,turnover,NA,NA,0,NA
2010091200 - 238,11,3,26,1,0,1,-11,1,2,touchdown,NA,NA,0,NA
2010091200 - 241,12,49,9,1,0,1,4,2,1,fourth_down,0,5,1,-62
2010091200 - 245,13,82,1795,0,1,0,4,3,3,turnover,NA,NA,0,NA
2010091200 - 252,14,85,1553,0,1,0,-4,3,3,fourth_down,0,5,0,NA
2010091200 - 256,15,61,1460,0,1,0,4,3,3,fourth_down,-1,-10,0,NA
2010091200 - 261,16,80,1375,0,1,0,-4,3,3,fourth_down,2,21,0,NA
2010091200 - 267,17,71,1186,0,1,0,4,3,3,fourth_down,0,4,0,NA
2010091200 - 271,18,90,1091,0,1,0,-4,3,3,fourth_down,3,33,0,NA
2010091200 - 277,19,78,911,0,1,0,4,3,3,fourth_down,0,6,0,NA
2010091200 - 282,20,71,807,0,1,0,-4,3,3,fourth_down,1,19,0,NA
2010091200 - 287,21,93,647,0,1,0,4,3,3,fourth_down,0,3,0,NA
2010091200 - 291,22,47,517,0,1,0,-4,3,3,touchdown,NA,NA,0,NA
2010091200 - 299,23,94,399,0,1,0,-3,3,3,turnover,NA,NA,0,NA
2010091200 - 302,24,39,377,0,1,0,3,3,3,turnover,NA,NA,0,NA
2010091200 - 309,25,97,136,0,1,0,-3,3,2,fourth_down,1,11,0,NA
2010091200 - 318,26,14,56,0,1,1,3,2,3,fourth_down,0,9,0,NA
2010091200 - 325,27,89,34,0,1,1,-3,0,2,end_of_half,NA,NA,0,NA
2010091209 - 331,1,74,1794,1,0,0,0,3,3,fourth_down,4,40,1,52
2010091209 - 343,2,75,1366,1,0,0,-3,3,3,fourth_down,1,11,0,NA
2010091209 - 348,3,87,1275,1,0,0,3,3,3,fourth_down,0,6,0,NA
2010091209 - 352,4,68,1177,1,0,0,-3,3,3,fourth_down,0,-7,0,NA
2010091209 - 356,5,72,1106,1,0,0,3,3,3,fourth_down,0,2,0,NA
2010091209 - 361,6,62,1010,1,0,0,-3,3,3,fourth_down,1,17,0,NA
2010091209 - 368,7,90,893,1,0,0,3,3,3,fourth_down,0,9,0,NA
2010091209 - 372,8,72,760,1,0,0,-3,3,3,fourth_down,3,32,0,NA
2010091209 - 381,9,93,551,1,0,0,3,3,3,turnover,NA,NA,0,NA
2010091209 - 389,10,72,274,1,0,0,-3,3,3,fourth_down,4,44,1,-46
2010091209 - 389,10,72,274,1,0,0,-3,3,3,fourth_down,3,35,1,-55
2010091209 - 389,10,72,274,1,0,0,-3,3,3,fourth_down,4,41,1,49
2010091209 - 415,11,77,1795,0,1,0,0,3,3,fourth_down,5,56,1,39
2010091209 - 430,12,80,1540,0,1,0,-3,3,3,fourth_down,6,62,1,36
2010091209 - 438,13,80,1313,0,1,0,0,3,3,fourth_down,2,28,0,NA
2010091209 - 448,14,92,1013,0,1,0,0,3,3,fourth_down,0,9,0,NA
2010091209 - 452,15,63,913,0,1,0,0,3,3,fourth_down,0,8,0,NA
2010091209 - 457,16,83,841,0,1,0,0,3,3,fourth_down,6,67,1,34
2010091209 - 468,17,69,529,0,1,0,-3,3,3,fourth_down,6,64,1,23
2010091209 - 482,18,80,204,0,1,0,0,3,3,fourth_down,0,5,0,NA
2010091209 - 491,19,79,105,0,1,1,0,2,2,turnover,NA,NA,0,NA
2010091209 - 492,20,30,100,0,1,1,0,2,2,fourth_down,0,9,1,-40
2010091209 - 492,20,30,100,0,1,1,0,2,2,end_of_half,NA,NA,0,NA
2010091209 - 502,1,91,895,0,0,0,0,2,2,fourth_down,0,5,0,NA
2010091209 - 509,2,50,756,0,0,0,0,2,2,touchdown,NA,NA,0,NA
2010091207 - 511,1,66,1794,1,0,0,0,3,3,fourth_down,6,64,1,20
2010091207 - 524,2,80,1443,1,0,0,-3,3,3,fourth_down,0,6,0,NA
2010091207 - 528,3,61,1355,1,0,0,3,3,3,turnover,NA,NA,0,NA
2010091207 - 533,4,42,1233,1,0,0,-3,3,3,touchdown,NA,NA,0,NA
2010091207 - 542,5,75,1029,1,0,0,-4,3,3,turnover,NA,NA,0,NA
2010091207 - 551,6,92,820,1,0,0,4,3,3,fourth_down,0,0,0,NA
2010091207 - 555,7,43,693,1,0,0,-4,3,3,fourth_down,0,6,0,NA
2010091207 - 559,8,95,595,1,0,0,4,3,3,fourth_down,0,7,0,NA
2010091207 - 563,9,69,497,1,0,0,-4,3,3,turnover,NA,NA,0,NA
2010091207 - 568,10,60,363,1,0,0,4,3,3,touchdown,NA,NA,0,NA
2010091207 - 581,11,79,85,1,0,1,-11,3,3,touchdown,NA,NA,0,NA
2010091207 - 585,12,65,57,1,0,1,4,3,3,turnover,NA,NA,0,NA
2010091207 - 588,13,37,20,1,0,1,-4,3,3,fourth_down,2,24,1,31
2010091207 - 595,14,78,1794,0,1,0,1,3,3,fourth_down,0,-4,0,NA
2010091207 - 600,15,64,1737,0,1,0,-1,3,3,fourth_down,2,23,0,NA
2010091207 - 606,16,85,1574,0,1,0,1,3,3,fourth_down,0,-8,0,NA
2010091207 - 610,17,62,1450,0,1,0,-1,3,3,fourth_down,2,24,0,NA
2010091207 - 618,18,80,1254,0,1,0,1,3,3,fourth_down,0,9,0,NA
2010091207 - 622,19,73,1151,0,1,0,-1,3,3,turnover,NA,NA,0,NA
2010091207 - 626,20,39,1014,0,1,0,1,3,3,turnover,NA,NA,0,NA
2010091207 - 630,21,91,916,0,1,0,-1,3,3,fourth_down,4,49,0,NA
2010091207 - 642,22,91,645,0,1,0,1,3,3,turnover,NA,NA,0,NA
2010091207 - 643,23,1,637,0,1,0,-1,3,3,fourth_down,0,0,0,NA
2010091207 - 647,24,99,538,0,1,0,1,3,3,fourth_down,0,9,0,NA
2010091207 - 652,25,41,380,0,1,0,-1,3,3,fourth_down,0,3,0,NA
2010091207 - 656,26,86,258,0,1,0,1,3,3,fourth_down,0,0,0,NA
2010091207 - 660,27,56,201,0,1,0,-1,3,3,touchdown,NA,NA,0,NA
2010091207 - 674,28,83,87,0,1,1,-5,1,3,fourth_down,5,58,0,NA
2010091207 - 683,29,75,12,0,1,1,5,3,0,end_of_half,NA,NA,0,NA
2010091206 - 686,1,78,1796,1,0,0,0,3,3,fourth_down,0,9,0,NA
2010091206 - 690,2,67,1667,1,0,0,0,3,3,turnover,NA,NA,0,NA
2010091206 - 695,3,49,1558,1,0,0,0,3,3,turnover,NA,NA,0,NA
2010091206 - 698,4,80,1477,1,0,0,0,3,3,fourth_down,0,-4,0,NA
2010091206 - 702,5,29,1341,1,0,0,0,3,3,fourth_down,2,26,1,21
2010091206 - 710,6,68,1116,1,0,0,-3,3,3,touchdown,NA,NA,0,NA
2010091206 - 720,7,55,895,1,0,0,-4,3,3,fourth_down,2,21,1,52
2010091206 - 728,8,70,695,1,0,0,1,3,3,turnover,NA,NA,0,NA
2010091206 - 735,9,52,564,1,0,0,-1,3,3,fourth_down,0,-1,0,NA
2010091206 - 740,10,80,496,1,0,0,1,3,3,fourth_down,0,9,0,NA
2010091206 - 748,11,64,233,1,0,0,-1,3,3,fourth_down,3,39,1,43
2010091206 - 757,12,80,101,1,0,1,-2,3,3,touchdown,NA,NA,0,NA
2010091206 - 770,13,50,33,1,0,1,-5,3,1,touchdown,NA,NA,0,NA
2010091206 - 780,14,73,1796,0,1,0,-2,3,3,fourth_down,6,60,1,32
2010091206 - 792,15,89,1436,0,1,0,-1,2,3,fourth_down,3,37,0,NA
2010091206 - 803,16,38,1170,0,1,0,1,3,2,touchdown,NA,NA,0,NA
2010091206 - 812,17,65,995,0,1,0,-8,2,2,fourth_down,0,-5,0,NA
2010091206 - 816,18,52,900,0,1,0,8,2,2,touchdown,NA,NA,0,NA
2010091206 - 825,19,80,690,0,1,0,-15,2,1,turnover,NA,NA,0,NA
2010091206 - 838,20,80,513,0,1,0,15,1,2,turnover,NA,NA,0,NA
2010091206 - 841,21,12,418,0,1,0,-15,2,1,turnover,NA,NA,0,NA
2010091206 - 843,22,80,375,0,1,0,15,1,2,fourth_down,1,14,0,NA
2010091206 - 850,24,61,230,0,1,0,-13,1,1,turnover,NA,NA,0,NA
2010091206 - 851,25,29,225,0,1,0,13,1,1,turnover,NA,NA,0,NA
2010091206 - 856,26,90,158,0,1,0,-13,0,1,fourth_down,0,-7,0,NA
2010091206 - 860,27,43,120,0,1,1,13,1,0,end_of_half,NA,NA,0,NA
2010091205 - 865,1,78,1792,1,0,0,0,3,3,fourth_down,0,2,0,NA
2010091205 - 870,2,76,1715,1,0,0,0,3,3,turnover,NA,NA,0,NA
2010091205 - 876,3,34,1553,1,0,0,0,3,3,fourth_down,1,18,1,34
2010091205 - 888,4,74,1272,1,0,0,-3,3,3,touchdown,NA,NA,0,NA
2010091205 - 894,5,80,1178,1,0,0,-4,3,3,turnover,NA,NA,0,NA
2010091205 - 897,6,23,1086,1,0,0,4,3,3,fourth_down,0,-2,1,43
2010091205 - 902,7,83,995,1,0,0,-7,3,3,fourth_down,2,27,0,NA
2010091205 - 909,8,86,889,1,0,0,7,3,3,fourth_down,4,40,0,NA
2010091205 - 919,9,91,543,1,0,0,-7,3,3,fourth_down,0,4,0,NA
2010091205 - 923,10,61,454,1,0,0,7,3,3,touchdown,NA,NA,0,NA
2010091205 - 935,11,80,219,1,0,0,-14,3,2,fourth_down,0,0,0,NA
2010091205 - 940,12,76,116,1,0,1,14,2,3,touchdown,NA,NA,0,NA
2010091205 - 943,13,75,97,1,0,1,-21,3,2,fourth_down,6,63,1,30
2010091205 - 956,14,76,10,1,0,1,18,2,1,end_of_half,NA,NA,0,NA
2010091205 - 959,15,66,1794,0,1,0,18,3,3,fourth_down,0,-3,0,NA
2010091205 - 963,16,81,1665,0,1,0,-18,3,3,fourth_down,4,46,1,-53
2010091205 - 963,16,81,1665,0,1,0,-18,3,3,touchdown,NA,NA,0,NA
2010091205 - 986,17,80,1007,0,1,0,-25,3,3,turnover,NA,NA,0,NA
2010091205 - 989,18,3,956,0,1,0,25,3,3,touchdown,NA,NA,0,NA
2010091205 - 995,19,80,889,0,1,0,-32,3,3,touchdown,NA,NA,0,NA
2010091205 - 1011,20,80,598,0,1,0,25,3,2,fourth_down,0,4,0,NA
2010091205 - 1016,21,65,506,0,1,0,-25,2,2,fourth_down,5,51,0,NA
2010091205 - 1024,22,92,377,0,1,0,25,2,2,fourth_down,0,7,0,NA
2010091205 - 1029,23,65,274,0,1,0,-25,1,2,fourth_down,0,9,0,NA
2010091205 - 1033,24,44,212,0,1,0,25,2,0,end_of_half,NA,NA,0,NA
2010091204 - 1042,1,79,1796,1,0,0,0,3,3,fourth_down,4,43,0,NA
2010091204 - 1051,2,92,1524,1,0,0,0,3,3,fourth_down,2,29,0,NA
2010091204 - 1059,3,93,1343,1,0,0,0,3,3,fourth_down,2,20,0,NA
2010091204 - 1065,4,74,1213,1,0,0,0,3,3,fourth_down,3,37,0,NA
2010091204 - 1074,5,96,1004,1,0,0,0,3,2,turnover,NA,NA,0,NA
2010091204 - 1090,6,76,496,1,0,0,0,1,3,fourth_down,1,19,0,NA
2010091204 - 1096,7,73,290,1,0,0,0,3,1,fourth_down,0,-6,0,NA
2010091204 - 1100,8,60,239,1,0,0,0,1,3,touchdown,NA,NA,0,NA
2010091204 - 1109,9,74,40,1,0,1,-7,3,1,touchdown,NA,NA,0,NA
2010091204 - 1117,10,68,10,1,0,1,0,1,1,end_of_half,NA,NA,0,NA
2010091204 - 1120,11,53,1792,0,1,0,0,3,3,touchdown,NA,NA,0,NA
2010091204 - 1130,12,80,1542,0,1,0,-7,3,3,fourth_down,0,8,0,NA
2010091204 - 1137,13,70,1358,0,1,0,7,3,3,fourth_down,0,9,0,NA
2010091204 - 1141,14,40,1266,0,1,0,-7,3,3,touchdown,NA,NA,0,NA
2010091204 - 1148,15,53,1139,0,1,0,0,2,3,fourth_down,2,26,1,45
2010091204 - 1157,16,80,945,0,1,0,-3,3,2,fourth_down,4,44,1,54
2010091204 - 1170,17,83,673,0,1,0,0,1,2,touchdown,NA,NA,0,NA
2010091204 - 1179,18,57,469,0,1,0,-7,2,1,fourth_down,4,43,0,NA
2010091204 - 1187,19,86,281,0,1,0,7,0,2,fourth_down,2,21,0,NA
2010091204 - 1195,20,77,110,0,1,1,-7,1,0,turnover,NA,NA,0,NA
2010091204 - 1199,21,50,46,0,1,1,7,0,1,end_of_half,NA,NA,0,NA
2010091201 - 1203,1,75,1794,1,0,0,0,3,3,fourth_down,0,-9,0,NA
2010091201 - 1207,2,51,1742,1,0,0,0,3,3,fourth_down,3,37,1,32
2010091201 - 1217,3,80,1434,1,0,0,-3,3,3,fourth_down,1,12,0,NA
2010091201 - 1224,4,65,1185,1,0,0,3,3,3,fourth_down,1,15,0,NA
2010091201 - 1230,5,85,1062,1,0,0,-3,3,3,fourth_down,0,8,0,NA
2010091201 - 1234,6,65,981,1,0,0,3,3,3,touchdown,NA,NA,0,NA
2010091201 - 1249,7,60,672,1,0,0,-10,3,2,fourth_down,2,27,1,51
2010091201 - 1258,8,83,424,1,0,0,7,2,3,fourth_down,5,55,1,-46
2010091201 - 1258,8,83,424,1,0,0,7,2,3,fourth_down,3,38,1,-63
2010091201 - 1280,9,80,1800,0,1,0,7,3,3,fourth_down,0,2,0,NA
2010091201 - 1284,10,48,1748,0,1,0,-7,3,3,fourth_down,0,4,0,NA
2010091201 - 1288,11,91,1665,0,1,0,7,3,3,fourth_down,1,12,0,NA
2010091201 - 1295,12,49,1519,0,1,0,-7,3,3,fourth_down,0,0,0,NA
2010091201 - 1299,13,80,1425,0,1,0,7,3,3,fourth_down,0,8,0,NA
2010091201 - 1304,14,65,1326,0,1,0,-7,3,3,fourth_down,0,-5,0,NA
2010091201 - 1313,15,77,1165,0,1,0,7,3,2,fourth_down,1,15,0,NA
2010091201 - 1321,16,71,936,0,1,0,-7,2,3,fourth_down,0,-4,0,NA
2010091201 - 1327,17,73,839,0,1,0,7,3,2,fourth_down,4,48,1,43
2010091201 - 1337,18,80,572,0,1,0,-10,2,3,touchdown,NA,NA,0,NA
2010091201 - 1351,19,74,309,0,1,0,3,2,2,fourth_down,2,25,0,NA
2010091201 - 1361,20,99,108,0,1,1,-3,2,1,fourth_down,0,0,0,NA
2010091201 - 1366,22,55,92,0,1,1,5,1,2,fourth_down,0,4,0,NA
2010091201 - 1373,23,80,29,0,1,1,-5,0,1,fourth_down,0,-5,0,NA
2010091202 - 1379,1,82,1796,1,0,0,0,3,3,fourth_down,1,18,0,NA
2010091202 - 1385,2,72,1658,1,0,0,0,3,3,touchdown,NA,NA,0,NA
2010091202 - 1392,3,80,1480,1,0,0,-7,3,3,fourth_down,0,8,0,NA
2010091202 - 1396,4,70,1379,1,0,0,7,3,3,fourth_down,5,56,1,32
2010091202 - 1408,5,80,1049,1,0,0,-10,3,3,turnover,NA,NA,0,NA
2010091202 - 1411,6,28,965,1,0,0,10,3,3,fourth_down,0,-1,1,-47
2010091202 - 1411,6,28,965,1,0,0,10,3,3,fourth_down,-2,-29,0,NA
2010091202 - 1421,7,80,779,1,0,0,10,3,3,touchdown,NA,NA,0,NA
2010091202 - 1434,8,80,538,1,0,0,-17,2,3,defensive_touchdown,NA,NA,0,NA
2010091202 - 1443,9,72,334,1,0,0,-23,2,2,fourth_down,3,37,1,54
2010091202 - 1459,10,68,68,1,0,1,20,1,2,fourth_down,3,31,1,-56
2010091202 - 1459,10,68,68,1,0,1,20,1,2,end_of_half,NA,NA,0,NA
2010091202 - 1459,10,68,68,1,0,1,20,1,2,touchdown,NA,NA,0,NA
2010091202 - 1472,11,80,1788,0,1,0,-27,3,3,touchdown,NA,NA,0,NA
2010091202 - 1487,12,72,1369,0,1,0,20,3,3,fourth_down,0,2,0,NA
2010091202 - 1492,13,73,1213,0,1,0,-20,3,3,touchdown,NA,NA,0,NA
2010091202 - 1506,14,81,917,0,1,0,13,3,3,touchdown,NA,NA,0,NA
2010091202 - 1524,15,76,456,0,1,0,-20,3,2,touchdown,NA,NA,0,NA
2010091202 - 1543,16,37,237,0,1,0,13,1,2,fourth_down,3,30,0,NA
2010091202 - 1554,17,93,70,0,1,1,-13,0,1,end_of_half,NA,NA,0,NA
2010091203 - 1561,1,80,1794,1,0,0,0,3,3,fourth_down,0,9,0,NA
2010091203 - 1565,2,31,1692,1,0,0,0,3,3,fourth_down,1,19,1,30
2010091203 - 1577,3,80,1465,1,0,0,-3,3,2,fourth_down,3,30,0,NA
2010091203 - 1585,4,84,1262,1,0,0,3,2,3,fourth_down,5,53,1,49
2010091203 - 1591,5,73,1177,1,0,0,-6,3,2,fourth_down,3,35,0,NA
2010091203 - 1601,6,80,1005,1,0,0,6,2,2,touchdown,NA,NA,0,NA
2010091203 - 1611,7,76,775,1,0,0,-13,2,2,fourth_down,3,31,0,NA
